text,id
"['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Granja em 2008 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Granja 1695.0']",500
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2008 na cidade Granjeiro ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Granjeiro 337.0 ']",501
"['Quais os números Matrícula em distorção no ensino médio na cidade Granjeiro em 2008 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Granjeiro 337.0']",502
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Groaíras em 2008 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Groaíras 371.0']",503
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 na cidade Groaíras ', 'O valor do Matrícula em distorção no ensino médio: na cidade Groaíras 371.0 ']",504
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Guaiúba em 2008 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Guaiúba 632.0 ']",505
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Guaiúba em 2008 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Guaiúba 632.0 ']",506
"['Número do Matrícula em distorção no ensino fundamental  em 2008 na cidade Guaraciaba do Norte ', 'Número do Matrícula em distorção no ensino fundamental na cidade Guaraciaba do Norte 1198.0 ']",507
"['Qual o Matrícula em distorção no ensino médio no município Guaraciaba do Norte em 2008 ', 'O Matrícula em distorção no ensino médio no município Guaraciaba do Norte é 1198.0 ']",508
"['Qual o Matrícula em distorção no ensino fundamental na cidade Guaramiranga em 2008 ', 'O Matrícula em distorção no ensino fundamental na cidade Guaramiranga é 173.0 ']",509
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 no município Guaramiranga ', 'O valor do Matrícula em distorção no ensino médio: no município Guaramiranga 173.0 ']",510
"['Número do Matrícula em distorção no ensino fundamental  em 2008 na unidade geográfica Hidrolândia ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Hidrolândia 1033.0 ']",511
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 no município Hidrolândia ', 'O valor do Matrícula em distorção no ensino médio: no município Hidrolândia 1033.0 ']",512
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Horizonte em 2008 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Horizonte 1806.0 ']",513
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 no município Horizonte ', 'O valor do Matrícula em distorção no ensino médio: no município Horizonte 1806.0 ']",514
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Ibaretama em 2008 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Ibaretama é 467.0 ']",515
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Ibaretama em 2008 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Ibaretama 467.0 ']",516
"['Qual o Matrícula em distorção no ensino fundamental no município Ibiapina em 2008 ', 'O Matrícula em distorção no ensino fundamental no município Ibiapina é 1014.0 ']",517
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 na unidade geográfica Ibiapina ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Ibiapina 1014.0 ']",518
"['Número do Matrícula em distorção no ensino fundamental  em 2008 na unidade geográfica Ibicuitinga ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Ibicuitinga 384.0 ']",519
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Ibicuitinga em 2008 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Ibicuitinga 384.0 ']",520
"['Número do Matrícula em distorção no ensino fundamental  em 2008 no município Icapuí ', 'Número do Matrícula em distorção no ensino fundamental no município Icapuí 516.0 ']",521
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Icapuí em 2008 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Icapuí é 516.0 ']",522
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2008 na unidade geográfica Icó ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Icó 2400.0 ']",523
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Icó em 2008 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Icó é 2400.0 ']",524
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2008 na cidade Iguatu ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Iguatu é: 2123.0 ']",525
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 no município Iguatu ', 'O valor do Matrícula em distorção no ensino médio: no município Iguatu 2123.0 ']",526
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2008 na unidade geográfica Independência ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Independência é: 425.0 ']",527
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Independência em 2008 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Independência 425.0 ']",528
"['Qual o Matrícula em distorção no ensino fundamental no município Ipaporanga em 2008 ', 'O Matrícula em distorção no ensino fundamental no município Ipaporanga é 221.0 ']",529
"['Quais os números Matrícula em distorção no ensino médio na cidade Ipaporanga em 2008 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Ipaporanga 221.0']",530
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Ipaumirim em 2008 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Ipaumirim é 511.0 ']",531
"['Quantidade no Matrícula em distorção no ensino médio no município Ipaumirim em 2008 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Ipaumirim 511.0 ']",532
"['Número do Matrícula em distorção no ensino fundamental  em 2008 na cidade Ipu ', 'Número do Matrícula em distorção no ensino fundamental na cidade Ipu 1547.0 ']",533
"['Qual do nível do Matrícula em distorção no ensino médio em 2008 na unidade geográfica Ipu ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Ipu é: 1547.0 ']",534
"['Quais os números Matrícula em distorção no ensino fundamental no município Ipueiras em 2008 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Ipueiras 1923.0']",535
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 no município Ipueiras ', 'O valor do Matrícula em distorção no ensino médio: no município Ipueiras 1923.0 ']",536
"['Quantidade no Matrícula em distorção no ensino fundamental no município Iracema em 2008 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Iracema 219.0 ']",537
"['Quantidade no Matrícula em distorção no ensino médio na cidade Iracema em 2008 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Iracema 219.0 ']",538
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Irauçuba em 2008 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Irauçuba 889.0 ']",539
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 na cidade Irauçuba ', 'O valor do Matrícula em distorção no ensino médio: na cidade Irauçuba 889.0 ']",540
"['Número do Matrícula em distorção no ensino fundamental  em 2008 na unidade geográfica Itaiçaba ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Itaiçaba 87.0 ']",541
"['Qual o Matrícula em distorção no ensino médio no município Itaiçaba em 2008 ', 'O Matrícula em distorção no ensino médio no município Itaiçaba é 87.0 ']",542
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2008 na cidade Itaitinga ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Itaitinga é: 1161.0 ']",543
"['Qual do nível do Matrícula em distorção no ensino médio em 2008 na unidade geográfica Itaitinga ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Itaitinga é: 1161.0 ']",544
"['Quantidade no Matrícula em distorção no ensino fundamental no município Itapajé em 2008 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Itapajé 1565.0 ']",545
"['Qual do valor do Matrícula em distorção no ensino médio  em 2008 na cidade Itapajé ', 'O valor do Matrícula em distorção no ensino médio: na cidade Itapajé 1565.0 ']",546
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2008 na cidade Itapipoca ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Itapipoca 2801.0 ']",547
"['Número do Matrícula em distorção no ensino médio  em 2008 no município Itapipoca ', 'Número do Matrícula em distorção no ensino médio no município Itapipoca 2801.0 ']",548
"['Qual o Matrícula em distorção no ensino fundamental no município Itapiúna em 2008 ', 'O Matrícula em distorção no ensino fundamental no município Itapiúna é 576.0 ']",549
"['Número do Matrícula em distorção no ensino médio  em 2008 na cidade Itapiúna ', 'Número do Matrícula em distorção no ensino médio na cidade Itapiúna 576.0 ']",550
"['Quantidade no Matrícula em distorção no ensino fundamental no município Itarema em 2008 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Itarema 593.0 ']",551
"['Qual do nível do Matrícula em distorção no ensino médio em 2008 na unidade geográfica Itarema ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Itarema é: 593.0 ']",552
"['Número do Matrícula em distorção no ensino fundamental  em 2008 no município Itatira ', 'Número do Matrícula em distorção no ensino fundamental no município Itatira 825.0 ']",553
"['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Itatira em 2008 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Itatira 825.0']",554
"['Número do Matrícula em distorção no ensino fundamental  em 2008 no município Jaguaretama ', 'Número do Matrícula em distorção no ensino fundamental no município Jaguaretama 502.0 ']",555
"['Qual do nível do Matrícula em distorção no ensino médio em 2008 na unidade geográfica Jaguaretama ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Jaguaretama é: 502.0 ']",556
"['Número do Matrícula em distorção no ensino fundamental  em 2008 na unidade geográfica Jaguaribara ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Jaguaribara 207.0 ']",557
"['Quantidade no Matrícula em distorção no ensino médio no município Jaguaribara em 2008 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Jaguaribara 207.0 ']",558
